hcpcs_code,claim_month,total_paid,total_claims,total_beneficiaries
97530,2023-04,98650807.18999998,1968130,600749
T2033,2022-09,98638524.97,193479,14483
S5102,2018-08,98599691.74000001,1292675,87409
90999,2022-06,98513296.11999999,1149402,87800
T2021,2018-08,98509163.35,702000,67482
H0004,2024-02,98483440.2,919567,354538
T1017,2021-04,98449503.31,1035496,367849
U0003,2020-07,98430489.93000004,1510364,1249589
90999,2022-07,98430123.24999997,1224343,87632
90999,2022-04,98364971.28999999,1159650,87873
T1020,2024-10,98342773.61000001,359888,62373
H2017,2019-05,98263257.19999999,1028461,169594
H0004,2023-11,98255339.32999995,912751,355271
U0003,2022-08,98237329.84999996,1872587,1000273
H2014,2023-10,98125253.06,952315,131126
A0429,2024-09,98108260.97000001,348772,293115
A0427,2021-11,98015275.23000002,414073,344299
T1017,2021-06,98003266.52000003,1033802,368593
H2014,2023-08,97986241.19,940218,130317
T1017,2021-10,97971698.80999997,915283,379620
00003,2018-03,97956641.23000002,424507,232993
A0429,2022-10,97905856.84000002,436187,357252
T1000,2022-01,97889121.38999997,232147,10786
H2019,2024-06,97845197.20999996,779575,225643
T1020,2022-02,97808976.94000001,380793,64652
S5102,2019-06,97790047.35999998,1256921,93050
T1017,2022-02,97776969.27,885048,376817
H2019,2020-09,97770362.84999998,915452,240054
H2019,2021-10,97750926.16,868538,253793
H2036,2023-04,97748583.06999998,361669,28048
S5140,2023-06,97726074.67999998,650169,26405
H0019,2024-04,97698231.83999999,265068,18284
90834,2020-02,97655593.81999998,1288118,681796
90999,2022-05,97629145.59,1148400,87689
H2014,2022-09,97613195.58,637715,112508
90999,2019-07,97564597.78999999,1157833,87075
S5140,2023-04,97479656.62999997,657005,26528
A0429,2022-08,97429392.04999998,437516,356099
H2017,2019-09,97395313.28999999,1027807,165389
A0429,2022-11,97284927.97,430605,355596
A0429,2022-12,97282308.98,443438,366148
T1016,2023-01,97273558.14,1233858,420293
T1020,2022-05,97263315.20000002,387443,61418
97153,2023-02,97138625.03,468958,42775
90837,2020-03,97122669.22999996,1167573,553083
H2017,2019-08,97000688.31,949065,165770
A0427,2024-10,96997997.66000003,309061,263159
T1020,2024-09,96972861.09,370147,68979
H0004,2023-09,96917505.88000001,895018,350827
90999,2021-01,96869280.55999999,1214180,91368
T1020,2019-09,96842243.07999997,407706,63739
H2036,2023-06,96832644.74,360060,28255
H2017,2019-04,96652801.48999998,1040570,174129
00003,2018-05,96640130.08,416035,227631
H2014,2022-06,96638392.11,642312,111050
90834,2020-06,96636038.32,1234159,563636
H2019,2023-10,96603999.57,940137,252258
H2016,2018-05,96594423.64999999,371468,25958
H0019,2024-06,96564187.64000002,261624,18094
A0429,2023-02,96539798.93,399263,328605
H2014,2024-03,96523558.20999998,915200,133149
T1016,2023-02,96408941.32000002,1193150,412853
92507,2021-01,96402762.90000002,1722507,486661
90999,2024-05,96390646.42999998,974895,75704
H2014,2024-01,96361304.42,899896,129818
H2017,2022-06,96352669.87,814315,153290
T1020,2021-06,96350002.60999998,381661,63054
T2021,2019-03,96349832.69999997,695484,70867
90999,2020-11,96304121.94000001,1144155,91340
90999,2021-04,96297991.35,1158535,90193
H2019,2021-11,96287041.66999999,857393,252091
A0429,2022-07,96159634.69,437000,354794
T2021,2019-11,96153716.76,654920,72701
90837,2019-08,96146577.64000002,1188959,546133
90834,2020-07,96137257.07999998,1219465,570747
A0427,2021-01,96101426.60000001,406949,329859
92507,2024-11,96090682.3,1438932,430273
H2014,2024-02,96084677.00999999,934867,132415
T2021,2019-01,96076667.23000002,685371,70247
T1016,2022-12,96032037.92999999,1102128,396357
H2019,2020-02,95922777.86999996,871883,241290
T1017,2022-01,95892904.75,910214,378414
H2014,2022-07,95873079.81000002,597825,105947
T1017,2020-10,95785172.58,999607,350636
90999,2024-07,95776062.53999998,868623,67829
90999,2023-08,95664229.97,1080153,78655
92507,2021-06,95645951.95000002,1471822,371946
00003,2018-01,95615331.35000001,419273,217238
90999,2020-09,95573232.45,1174291,89497
97530,2022-10,95570738.85000001,2024928,549543
T2021,2019-06,95545960.96,681685,72399
H2019,2023-03,95504643.77000001,947135,261016
H2019,2019-03,95442001.07,910391,231386
S5102,2018-05,95434773.82000004,1257687,86524
H2019,2021-09,95365117.32999998,854501,247070
90999,2020-05,95328760.83,1190317,89316
90999,2024-04,95302966.64,988479,78251
90999,2024-03,95131948.38000001,1019318,79690
H2017,2022-05,95123884.42999999,831949,155247
92507,2021-12,95053163.81000006,1606297,486797
H0004,2023-07,95045130.67,885025,346214
90999,2018-01,95042170.11999999,1059353,84631
T1017,2021-11,95019457.45,892369,374989
H2017,2022-07,94942359.13,719823,147117
97530,2022-06,94931298.74000001,1794819,476079
H2017,2019-12,94930052.09,938281,163935
H2014,2022-05,94883344.82000001,676272,116705
S5102,2018-07,94876728.72000001,1242079,87709
97530,2024-10,94809621.28999999,1751374,524418
S5140,2023-01,94802916.39999999,643291,24678
S5102,2020-07,94755366.97999999,1250189,70922
90999,2019-01,94737965.70999998,1146448,88468
90999,2019-04,94680435.68,1132156,88238
90999,2023-07,94677482.81000002,1108247,83259
H2019,2021-02,94667047.1,893156,254856
H2019,2024-09,94632402.94000003,792451,228700
H2019,2023-05,94603637.41000003,956701,260329
97530,2022-04,94575053.16999999,1927083,542557
00003,2018-04,94562913.36000001,406438,224494
90837,2019-03,94552636.71000002,1195061,559507
90837,2019-07,94526864.00999999,1170486,526269
H2017,2024-09,94499016.52999997,782250,140043
S5102,2018-11,94394625.66000001,1235036,89335
A0429,2022-09,94348529.27000004,422739,345523
T2033,2023-02,94340655.8,173426,14660
H2036,2024-11,94325747.49999999,328086,25145
H2036,2023-02,94281956.4,344943,27543
97530,2022-11,94173741.36999999,1997137,549407
90999,2021-07,94158440.75,1151123,88174
90999,2021-05,94155283.70999998,1141570,88948
90834,2020-04,94154866.73000002,1198183,534680
S5140,2022-12,94099436.5,650977,24908
H2019,2019-07,93996923.95,831502,208529
T1000,2021-02,93939709.38000001,231071,11323
90837,2020-04,93912033.98000005,1115402,432389
H2014,2022-03,93870761.16000001,725470,124497
T2021,2019-12,93829177.58000003,643213,72387
H2019,2020-12,93801234.30000003,879520,246931
U0003,2022-07,93702317.14999999,1698486,976632
00003,2019-03,93659428.47000003,379838,238110
H2014,2024-10,93603121.31,893918,124275
H2014,2023-11,93591147.35,886171,128263
99285,2020-04,93526528.1,736533,657698
97530,2023-09,93474130.09,1857875,567038
90837,2019-09,93456609.01,1156023,543418
U0003,2020-09,93441279.27999997,1443107,1098140
90999,2024-10,93292719.37000002,534352,43146
H2019,2019-08,93258297.68000002,832219,221157
90837,2019-11,93253551.12000002,1133201,553043
H2036,2022-12,93243286.77,327263,26254
90999,2021-06,93018565.00000001,1128794,88605
H2019,2020-11,92939499.79999997,855964,243720
H2014,2023-07,92910899.09999998,844966,122803
90999,2019-05,92892500.27000001,1161213,87291
H0019,2023-03,92880325.08999999,271609,19363
T2021,2021-10,92817567.56999998,623723,60293
T2031,2023-12,92785624.25999999,256177,28834
H0019,2023-05,92758448.41000001,272734,18964
T2033,2022-01,92738704.02000001,196801,14635
U0003,2022-04,92656671.13,1533262,953001
H0004,2021-03,92577196.58999999,1064947,378305
T1000,2022-02,92523584.59,219099,10750
H2036,2022-08,92491020.16000001,321769,27563
97530,2024-07,92486351.82000005,1707465,500935
T2021,2021-08,92418277.71000002,634227,60516
90834,2020-08,92398010.26000002,1178662,574739
H0020,2022-10,92396617.85000001,4452396,303003
T1017,2021-05,92340310.13,963905,356672
T2033,2022-03,92278000.23,203108,14978
H2019,2021-01,92221415.07999998,870700,250873
H2014,2024-05,92208012.17,901712,118490
H2017,2019-11,92206056.16999997,990780,165675
H2036,2022-10,92202447.24000001,327366,26693
A0429,2022-06,92198343.00000001,421702,345361
A0429,2024-10,92181878.49000002,329905,276465
90999,2019-10,92175902.38,1161524,86320
H0004,2022-05,92154772.77999997,959539,366913
00003,2019-04,92153774.11000001,374726,242567
T1017,2024-11,92117465.08000001,675540,311656
92507,2021-02,92101527.1,1666582,486945
00003,2019-01,92072195.8,374954,230679
T2033,2022-05,92016644.64999999,205313,14337
H0004,2022-06,91987090.28000003,938657,357160
T1017,2021-02,91986158.67999999,969213,354391
S5140,2022-10,91979589.82000001,645136,24784
H2017,2022-04,91946288.01000002,801981,155819
S5102,2018-12,91909624.22,1201088,89683
97530,2021-03,91701898.21999998,1895354,467397
90999,2024-02,91613994.13,996332,80528
H2017,2019-03,91608137.59000002,1002923,170412
H2017,2018-10,91603534.57,1013132,167164
90999,2018-05,91592739.75999999,1105827,85493
90999,2019-03,91420546.75,1134244,88955
90999,2019-08,91389622.89000002,1159060,86670
H0019,2023-04,91374592.88,263236,19330
A0427,2021-04,91316668.64000003,415649,347061
H0004,2022-04,91218467.39999999,964037,369762
H2019,2022-06,91200848.75999999,873731,242139
90837,2019-01,91180433.22,1158930,527476
90834,2020-05,91117268.86000003,1138890,527525
S5130,2024-08,91113707.03999999,1302281,110668
00003,2018-07,91110193.88000001,394481,219536
97530,2022-09,91075096.74999999,1934988,536022
T2033,2021-07,90978222.5,206337,16230
T2021,2021-12,90917824.36999999,593068,61632
T1017,2021-12,90871441.74000001,858113,366242
H0019,2023-01,90865301.30000003,273030,19034
S5102,2018-06,90862954.54,1198480,87280
T1020,2023-06,90856524.89000002,359780,60765
H2019,2022-05,90811336.74999999,914661,256654
90834,2019-11,90790712.36,1191267,633067
H0015,2023-01,90740328.35000001,409540,55315
90999,2021-02,90732161.46000001,1101360,92487
T2021,2021-11,90701534.76999998,609337,60502
H0020,2024-03,90669036.93999997,3056082,238407
S5140,2022-11,90624705.04000002,627313,24928
T2031,2023-10,90577765.66,264701,29189
97530,2022-08,90534788.43999997,1790330,491145
90999,2024-06,90532701.00000003,842613,71224
97530,2024-08,90508111.88999996,1694382,531654
S5140,2022-08,90506061.70000002,636256,26736
S5102,2020-06,90504985.29,1194870,70921
99283,2020-05,90504925.94000001,932714,844440
H2019,2020-07,90474435.59,854577,219363
H0019,2022-10,90470144.35,285750,19039
T2021,2021-09,90459311.52999999,614530,60039
S5102,2019-02,90425820.11,1180481,90927
H2019,2022-04,90417839.32999998,917223,257410
92507,2021-08,90404175.74000002,1431855,392924
T1017,2021-01,90344873.77,970174,355966
H2019,2019-09,90335728.30999997,821401,225768
97153,2024-11,90256817.78000002,359126,36465
T2021,2018-05,90215807.74000001,646548,65077
H2019,2023-11,90182910.33999999,882467,244714
T1017,2021-08,90163582.44999999,896990,360007
H2014,2024-04,90138358.53999999,904967,120703
T2033,2021-08,90129693.28,200181,15472
H0019,2022-12,90069567.51,278008,18500
90999,2023-09,90050275.57000002,975669,75100
90837,2020-05,90039244.73999996,1049861,433781
T1017,2021-09,89988364.25000003,878063,354860
T2016,2024-12,89970758.55,251998,19166
90834,2020-03,89921486.28999998,1178688,635834
H0020,2022-07,89837302.91000001,4376623,304916
T1017,2020-12,89774004.28999999,971249,353026
H2019,2020-08,89773545.03999998,833561,222139
A0427,2020-07,89702733.41,413389,326403
H2019,2023-08,89660990.02000003,886448,245281
T2033,2021-10,89636078.08999997,197707,13290
H2019,2019-11,89588348.15,826881,233266
00003,2018-06,89555388.85999998,390760,218893
T2021,2018-07,89521527.14,642399,66759
T1017,2021-07,89519200.47,916446,354402
H2017,2018-05,89492690.82,979963,170013
90837,2018-10,89425377.34999996,1232533,544351
T2033,2022-06,89425335.77000001,198674,14512
92507,2020-12,89397002.13000003,1530849,446575
S9124,2022-12,89385867.24000001,183039,13504
H2036,2022-11,89343292.12000002,318826,26266
A0427,2021-02,89329065.44999997,368949,301750
H2019,2019-06,89313736.11999999,796328,209412
S9124,2022-10,89274562.97999999,179702,13420
T1040,2024-11,89207714.67,448184,170100
S5102,2021-01,89162454.35,1123533,68594
T2021,2018-11,89068985.22999997,627420,67614
T2033,2021-12,89049155.00000003,191225,13460
H0020,2023-12,89042816.07,3304901,247315
S5102,2021-02,89041538.34000002,1112833,70768
H0020,2022-05,88969609.69000001,4448098,310872
U0003,2021-05,88947486.75999999,1511310,1201886
H2014,2023-09,88912730.39000002,873647,127537
T1016,2022-11,88871248.47999999,1115721,401231
S5140,2022-07,88849949.68999998,634026,24558
T2021,2021-07,88835954.51,610492,60608
H2019,2020-06,88766678.53999998,866395,223484
H2017,2021-08,88700061.43,807170,157047
H2017,2019-01,88671037.27,1004292,164500
S5140,2022-05,88669302.54000005,614923,23708
90999,2022-01,88625134.00999998,1141793,89053
90837,2019-12,88622282.75000004,1070919,531124
90999,2024-08,88563464.31999998,768009,61761
T1040,2022-11,88563062.35999998,469127,153118
T1040,2022-10,88551631.10999997,462815,151874
H0020,2022-12,88538918.58000003,4260630,298251
97153,2022-08,88511815.19000003,426807,35906
T2031,2024-11,88441455.98,199860,24617
H2017,2019-06,88417767.98999996,871575,159971
97530,2024-09,88320021.53000005,1677516,529973
A0429,2022-05,88205775.70000003,432598,352362
H2014,2024-07,88180307.44,819924,104607
90999,2021-12,88173656.73999998,1170888,85166
S5102,2018-04,88128637.06000002,1161399,85175
H0020,2022-08,88078473.29000002,4340308,303358
A0427,2022-02,88075656.56,374072,313222
H0020,2022-01,88048159.69000001,4420167,313734
H2019,2023-04,88003719.41999997,879247,256083
H2036,2022-09,87999751.74,313963,26706
90999,2018-12,87996421.23999998,1094886,86178
H2014,2022-04,87981342.67999999,658543,118239
H2019,2022-08,87981163.74,836322,221717
H2019,2019-02,87949562.49000001,840118,224158
T2033,2022-04,87911655.86,194936,14488
H0004,2023-12,87859360.25000001,807329,337565
U0003,2020-08,87848541.66000003,1342608,1085555
T1020,2022-06,87818058.17999999,363292,64016
97530,2024-06,87796182.79999995,1636784,505378
S5140,2022-09,87784472.12999995,609322,24420
90999,2019-11,87767102.55999997,1066999,83210
T2031,2023-11,87746682.19,253157,29039
H2017,2024-10,87742339.45000002,798119,122781
S5130,2024-07,87692523.92000002,1348062,110647
S5102,2020-12,87686710.15,1113298,66294
S5140,2022-06,87677740.04,607252,24318
H2017,2021-10,87611328.17999999,820277,151626
T2031,2023-08,87610419.23999998,259104,28935
H2019,2023-01,87586242.11999997,890446,245327
H2016,2018-04,87553254.68,365549,25716
H2017,2018-01,87499097.02000001,936629,169006
90999,2018-10,87475593.16999997,1093778,84854
S5102,2018-09,87448088.14999998,1144330,86985
H0004,2021-04,87391483.55,979984,362055
H0019,2022-11,87352493.32000001,271776,18740
S5140,2023-02,87351107.22999999,588486,25673
H2014,2023-12,87284314.49000002,807251,123523
T1017,2020-09,87278908.16000001,940463,333808
S5102,2020-09,87239179.8,1121689,68365
90999,2023-12,87229283.75,849389,65820
T2021,2022-02,87218341.74,577221,60791
T1020,2024-11,87200480.2,278847,51965
90999,2023-10,87187905.18,934318,71300
H2019,2023-06,87148358.21000001,841639,237337
97530,2021-04,87125911.84000003,1814246,471904
T2021,2019-02,87028153.72999999,633133,70458
A0427,2020-10,86982190.43000005,395657,320749
T1017,2020-11,86977153.07999998,930431,346115
92507,2020-11,86924992.86000001,1555972,456773
H2017,2018-03,86912734.87000002,955443,170913
T1040,2022-08,86910082.54999997,473595,148280
99284,2020-04,86874500.43000004,755747,676197
S5102,2018-03,86704996.75,1147196,82524
A0427,2020-12,86701599.96,403926,330281
00003,2018-02,86657602.19000003,376829,205123
S9124,2022-11,86650886.35000001,175967,13631
A0427,2020-08,86602987.4,403564,321969
90999,2018-03,86464252.10000001,1095376,84761
90834,2024-11,86430282.46,919068,480473
T2033,2021-09,86390743.40999998,190667,13436
T2021,2021-06,86345820.43999998,601382,58513
H2019,2019-12,86339350.27,792732,227281
T2033,2021-11,86337728.18,188465,13265
92507,2021-07,86327369.74000001,1344238,329368
90999,2018-06,86311956.95,1053337,85921
97530,2022-02,86308197.37000002,1738340,501637
90837,2019-02,86270384.51999994,1090314,524973
H2017,2020-03,86263227.76,891280,170951
90999,2019-06,86212026.93,1083141,87500
92507,2022-07,86209075.10999998,1283333,349532
90999,2018-08,86207093.87,1090117,84136
97153,2022-10,86200442.48000002,413098,36123
H2017,2021-09,86187440.74000002,806966,150419
00003,2019-05,86082358.00999999,355843,236974
T1016,2022-10,86081655.56,1137963,400080
00003,2020-01,86054404.3,342232,237045
H0004,2022-02,85963344.45000002,904800,351664
H2017,2020-07,85956995.98,989100,161899
H0020,2021-08,85947791.39000002,4439884,316132
97530,2021-11,85918898.22000001,1759736,488990
S5130,2024-05,85896427.60000001,1381662,109039
97530,2023-07,85891714.55999996,1593769,477879
S5130,2024-10,85863476.49999999,1275146,108066
H2017,2020-06,85856986.41000001,918429,158847
A0427,2020-11,85846673.63000001,391132,319252
H0019,2022-08,85823785.78,270496,18152
H0020,2022-04,85735232.17000002,4351504,310659
H2019,2022-02,85710407.33000001,843154,251642
T2031,2023-09,85633767.13,256460,28855
00003,2018-09,85624760.10999998,372977,209723
H0020,2023-04,85618383.96999997,3854494,270483
S5102,2018-01,85559357.07000002,1123833,81790
H2019,2020-03,85558683.35000001,817075,240276
H2019,2019-01,85544807.53999999,833394,195540
T2021,2018-06,85483331.53,607940,66034
H0020,2023-05,85434785.41000003,3882488,269611
H0020,2022-03,85327496.07000001,4514020,310478
H2017,2018-08,85243448.37,864737,164263
T1017,2020-01,85213442.30000001,828791,316583
T2021,2018-09,85209823.29999998,598466,67835
H0019,2023-06,85141678.85999998,238949,17275
H2017,2018-04,85061337.32999998,934883,169492
